"iso","country","sex","age","agegroup","educ","edugroup","edu.complete","freqgroup","pref_type","thc_avg","thc_label","cast_tot","highrisk","cw_tot_flowers","cw_tot_resin","total_flower","total_resin","total_cannabis","total_cannabis_useday","total_thc","thc_units_total","thc_units_useday","resp_total","resp_sexage","resp_sexageedu"
"CZ","Czechia","men",28,"25-34",NA,NA,FALSE,"29-30","flower",0.075,"5-9.9%",9,"high",60,NA,13.9262504577637,NA,13.9262504577637,0.464285729547047,1.044,208.8,6.96116019336556,925,925,34
"CZ","Czechia","men",18,"18-24",NA,NA,FALSE,"1-9","other",NA,"unknown",9,"high",NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"20-28",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",20,"18-24",NA,NA,FALSE,"20-28","flower",0.225,"20-24.9%",9,"high",45,NA,21.4249992370605,NA,21.4249992370605,0.999999964390224,4.821,964.2,45.0035005834306,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"20-28",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",19,"18-24",NA,NA,FALSE,NA,"flower",NA,"unknown",7,"high",3,NA,0.21424999833107,NA,0.21424999833107,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",18,"18-24",NA,NA,FALSE,"29-30","flower",0.175,"15-19.9%",13,"high",NA,NA,4.5,NA,4.5,0.155172413793103,0.787,157.4,5.42758620689655,925,925,34
"CZ","Czechia","men",18,"18-24",NA,NA,FALSE,NA,"flower",0.175,"15-19.9%",3,"low",4,NA,1.64972496032715,NA,1.64972496032715,NA,0.289,57.8,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,1,1,0.642750024795532,NA,0.642750024795532,0.0750000028932943,NA,NA,NA,925,925,34
"CZ","Czechia","men",24,"18-24",NA,NA,FALSE,"29-30","flower",0.225,"20-24.9%",8,"high",45,6,11.2481250762939,NA,11.2481250762939,0.375000002543555,2.531,506.2,16.8761460243374,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",21,"18-24",NA,NA,FALSE,"1-9","flower",0.025,"0-4.9%",6,"low",3.21375,NA,1.5,NA,1.5,0.375,0.038,7.6,1.9,925,925,34
"CZ","Czechia","women",19,"18-24",NA,NA,FALSE,"29-30","flower",0.175,"15-19.9%",13,"high",25.71,NA,52.5,NA,52.5,1.75,9.188,1837.6,61.2533333333333,925,925,34
"CZ","Czechia","men",18,"18-24",NA,NA,FALSE,"10-19","other",0.3,"30%+",6,"low",10,2,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",22,"18-24",NA,NA,FALSE,"20-28","flower",0.175,"15-19.9%",5,"low",35,1,22.4962501525879,NA,22.4962501525879,0.875000005934963,3.937,787.4,30.6262154803578,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",18,"18-24",NA,NA,FALSE,"1-9","flower",NA,"unknown",2,"low",2,NA,0.0500000044703484,NA,0.0500000044703484,0.0166666681567828,NA,NA,NA,925,925,34
"CZ","Czechia","men",23,"18-24",NA,NA,FALSE,"29-30","resin",0.3,"30%+",10,"high",20,40,NA,59.9900016784668,59.9900016784668,2.00000005595822,17.997,3599.4,120,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"29-30","resin",NA,"unknown",NA,NA,20,15,NA,37.5,37.5,1.25,NA,NA,NA,925,925,34
"CZ","Czechia","men",23,"18-24",NA,NA,FALSE,NA,"flower",0.025,"0-4.9%",2,"low",0.5,NA,0.0856999978423119,NA,0.0856999978423119,NA,0.002,0.4,NA,925,925,34
"CZ","Czechia","men",22,"18-24",4,"high",TRUE,"1-9","flower",0.175,"15-19.9%",6,"low",4,2,0.200000002980232,NA,0.200000002980232,0.0400000005960464,0.035,7,1.4,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"10-19",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",32,"25-34",NA,NA,FALSE,"1-9","flower",0.125,"10-14.9%",4,"low",1.2855,NA,0.499916672706604,NA,0.499916672706604,0.0583333340381101,0.062,12.4,1.44690781796966,925,925,34
"CZ","Czechia","men",32,"25-34",NA,NA,FALSE,"10-19","flower",0.175,"15-19.9%",6,"low",NA,NA,6.42750024795532,NA,6.42750024795532,0.500000019288629,1.125,225,17.5029171528588,925,925,34
"CZ","Czechia","men",32,"25-34",NA,NA,FALSE,"10-19","flower",0.175,"15-19.9%",4,"low",1.5,NA,2,NA,2,0.2,0.35,70,7,925,925,34
"CZ","Czechia","men",31,"25-34",4,"high",TRUE,"10-19","flower",0.125,"10-14.9%",12,"high",12.855,NA,5.25,NA,5.25,0.35,0.656,131.2,8.74666666666667,925,925,34
"CZ","Czechia","men",29,"25-34",NA,NA,FALSE,"1-9","flower",NA,"unknown",3,"low",1,NA,0.142833337187767,NA,0.142833337187767,0.0333333342328511,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","men",30,"25-34",NA,NA,FALSE,NA,"flower",0.175,"15-19.9%",7,"high",1,NA,1.71399998664856,NA,1.71399998664856,NA,0.3,60,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia","women",33,"25-34",NA,NA,FALSE,"1-9","flower",NA,"unknown",0,"low",NA,NA,0.21424999833107,NA,0.21424999833107,0.0499999996105181,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"CZ","Czechia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,34
"DE","Germany","men",35,"35-44",NA,"mid",TRUE,"1-9","flower",0.175,"15-19.9%",9,"high",2,NA,2.10000014305115,NA,2.10000014305115,0.300000020435878,0.368,73.6,10.5142857142857,836,836,455
"DE","Germany","men",38,"35-44",NA,"high",TRUE,"29-30","flower",0.175,"15-19.9%",2,"low",NA,NA,13.6000003814697,NA,13.6000003814697,0.453333346048991,2.38,476,15.8666666666667,836,836,455
"DE","Germany","men",38,"35-44",NA,"high",TRUE,"10-19","flower",0.075,"5-9.9%",5,"low",NA,NA,6.42750024795532,NA,6.42750024795532,0.375000014466472,0.482,96.4,5.6242707117853,836,836,455
"DE","Germany","men",35,"35-44",NA,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",6,"low",50,NA,27.125,NA,27.125,0.904166666666667,6.103,1220.6,40.6866666666667,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"10-19","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",37,"35-44",NA,"mid",TRUE,"29-30","flower",0.175,"15-19.9%",8,"high",NA,NA,19.2824993133545,NA,19.2824993133545,0.642857119965144,3.374,674.8,22.4970828471412,836,836,455
"DE","Germany","men",36,"35-44",NA,NA,FALSE,"20-28","flower",0.175,"15-19.9%",6,"low",NA,NA,1.71399998664856,NA,1.71399998664856,0.0666666661473574,0.3,60,2.33372228704784,836,836,455
"DE","Germany","men",21,"18-24",NA,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",14,"high",12,NA,12,NA,12,0.6,2.1,420,21,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","women",25,"25-34",NA,"high",TRUE,NA,"other",0.125,"10-14.9%",3,"low",NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"29-30","other",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",53,"45-54",NA,"high",TRUE,"1-9","resin",0.225,"20-24.9%",5,"low",1,1.5,NA,2,2,0.222222222222222,0.45,90,10,836,836,455
"DE","Germany","men",27,"25-34",NA,"mid",TRUE,"29-30","flower",0.175,"15-19.9%",11,"high",10,NA,33.4230003356934,NA,33.4230003356934,1.11428572547736,5.849,1169.8,38.9998333055509,836,836,455
"DE","Germany","men",45,"45-54",NA,"mid",TRUE,"10-19","flower",0.125,"10-14.9%",4,"low",NA,NA,3.42799997329712,NA,3.42799997329712,0.26666666458943,0.428,85.6,6.65888759237651,836,836,455
"DE","Germany","men",28,"25-34",NA,"low",TRUE,"20-28","flower",0.225,"20-24.9%",9,"high",NA,NA,12.1408338546753,NA,12.1408338546753,0.566666691000014,2.732,546.4,25.5029171528588,836,836,455
"DE","Germany","men",24,"18-24",NA,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",12,"high",10,NA,1.80000007152557,NA,1.80000007152557,0.0900000035762787,0.315,63,3.15,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",23,"18-24",NA,"high",TRUE,"29-30","flower",NA,"unknown",9,"high",20,1,5.70000028610229,NA,5.70000028610229,0.190000009536743,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","women",34,"25-34",NA,"high",TRUE,"1-9","flower",NA,"unknown",7,"high",NA,NA,1.71399998664856,NA,1.71399998664856,0.399999996884145,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",54,"45-54",NA,"high",TRUE,"29-30","resin",0.125,"10-14.9%",9,"high",NA,35,NA,14.9975004196167,14.9975004196167,0.500000013989555,1.875,375,12.5020836806134,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",25,"25-34",NA,"mid",TRUE,"10-19","flower",NA,"unknown",6,"low",NA,NA,6.42749977111816,NA,6.42749977111816,0.499999982195112,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",13,"high",NA,NA,1.5,NA,1.5,0.5,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",23,"18-24",NA,"mid",TRUE,"1-9","flower",0.125,"10-14.9%",6,"low",2.1,0.1,0.833333373069763,NA,0.833333373069763,0.119047624724252,0.104,20.8,2.97142857142857,836,836,455
"DE","Germany","men",29,"25-34",NA,"high",TRUE,"10-19","flower",NA,"unknown",9,"high",NA,NA,2.29999995231628,NA,2.29999995231628,0.176923073255099,NA,NA,NA,836,836,455
"DE","Germany","men",32,"25-34",NA,"high",TRUE,"10-19","flower",0.125,"10-14.9%",7,"high",NA,NA,2.57100009918213,NA,2.57100009918213,0.200000007715451,0.321,64.2,4.99416569428238,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",53,"45-54",NA,"low",TRUE,"1-9","flower",NA,"unknown",11,"high",NA,NA,0.150000005960464,NA,0.150000005960464,0.0187500007450581,NA,NA,NA,836,836,455
"DE","Germany","men",40,"35-44",NA,"high",TRUE,"29-30","flower",0.175,"15-19.9%",8,"high",90,NA,89.9850006103516,NA,89.9850006103516,3.00000002034844,15.747,3149.4,104.997499583264,836,836,455
"DE","Germany","women",29,"25-34",NA,"high",TRUE,"29-30","flower",0.175,"15-19.9%",12,"high",NA,NA,6,NA,6,0.2,1.05,210,7,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"20-28","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,"flower",NA,"unknown",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",47,"45-54",NA,"high",TRUE,"29-30","flower",0.275,"25-29.9%",10,"high",60,NA,18,NA,18,0.6,4.95,990,33,836,836,455
"DE","Germany","women",44,"35-44",NA,"high",TRUE,"20-28","flower",0.125,"10-14.9%",6,"low",2.1425,NA,10.7125005722046,NA,10.7125005722046,0.500000026707332,1.339,267.8,12.4994165694282,836,836,455
"DE","Germany","men",71,"65-99",NA,"mid",TRUE,"20-28","resin",0.025,"0-4.9%",4,"low",NA,4,NA,4,4,0.2,0.1,20,1,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",38,"35-44",NA,"high",TRUE,"1-9","flower",0.175,"15-19.9%",1,"low",0.8,0.2,0.85699999332428,NA,0.85699999332428,0.199999998442072,0.15,30,7.00116686114352,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",42,"35-44",NA,"high",TRUE,"1-9","flower",0.175,"15-19.9%",4,"low",NA,NA,0.900000035762787,NA,0.900000035762787,0.300000011920929,0.157,31.4,10.4666666666667,836,836,455
"DE","Germany","men",45,"45-54",NA,"high",TRUE,"10-19","flower",0.175,"15-19.9%",1,"low",4.285,4.285,5.99900007247925,NA,5.99900007247925,0.466666672304881,1.05,210,16.3360560093349,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",53,"45-54",NA,"mid",TRUE,"20-28","flower",0.125,"10-14.9%",12,"high",25.71,NA,15.4260005950928,NA,15.4260005950928,0.600000023146354,1.928,385.6,14.9980552314275,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,8.57,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",28,"25-34",NA,"low",TRUE,"29-30","other",0.175,"15-19.9%",8,"high",NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",39,"35-44",NA,"low",TRUE,"29-30","other",0.225,"20-24.9%",5,"low",NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",34,"25-34",NA,"high",TRUE,"20-28","flower",0.175,"15-19.9%",11,"high",25,5,6.75,NA,6.75,0.241071428571429,1.181,236.2,8.43571428571429,836,836,455
"DE","Germany","men",38,"35-44",NA,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",8,"high",30,1,41.1360015869141,NA,41.1360015869141,1.37142862433452,9.256,1851.2,61.7169528254709,836,836,455
"DE","Germany","men",25,"25-34",NA,"mid",TRUE,"29-30","flower",0.175,"15-19.9%",4,"low",20,1,8.71283340454102,NA,8.71283340454102,0.290476192850176,1.525,305,10.1683613935656,836,836,455
"DE","Germany","men",25,"25-34",NA,"high",TRUE,"29-30","flower",0.175,"15-19.9%",9,"high",25,NA,17.1400012969971,NA,17.1400012969971,0.571428614669014,3,600,20.0033338889815,836,836,455
"DE","Germany","men",36,"35-44",NA,"high",TRUE,"1-9","flower",0.225,"20-24.9%",0,"low",0.3,NA,0.300000011920929,NA,0.300000011920929,0.300000011920929,0.068,13.6,13.6,836,836,455
"DE","Germany","men",39,"35-44",NA,"high",TRUE,"29-30","flower",0.175,"15-19.9%",4,"low",10,NA,11.5695009231567,NA,11.5695009231567,0.385714316491306,2.025,405,13.5022503750625,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",19,"18-24",NA,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",5,"low",19,NA,20.568000793457,NA,20.568000793457,0.685714312167262,4.628,925.6,30.8584764127355,836,836,455
"DE","Germany","men",40,"35-44",NA,"high",TRUE,"1-9","flower",0.125,"10-14.9%",3,"low",0.4285,NA,0.42849999666214,NA,0.42849999666214,0.0499999996105181,0.054,10.8,1.26021003500583,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,"29-30","flower",0.3,"30%+",NA,NA,60,NA,11.1999998092651,NA,11.1999998092651,0.373333326975505,3.36,672,22.4,836,836,455
"DE","Germany","men",30,"25-34",NA,"low",TRUE,"29-30","flower",NA,"unknown",11,"high",70,5,74.9875030517578,NA,74.9875030517578,2.50000010174222,NA,NA,NA,836,836,455
"DE","Germany","men",45,"45-54",NA,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",8,"high",7.5,NA,6,NA,6,0.2,1.35,270,9,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
"DE","Germany","men",31,"25-34",NA,"mid",TRUE,"1-9","flower",0.175,"15-19.9%",5,"low",1,NA,1.07124996185303,NA,1.07124996185303,0.249999991097556,0.187,37.4,8.72812135355893,836,836,455
"DE","Germany","men",24,"18-24",NA,"low",TRUE,"29-30","flower",0.225,"20-24.9%",9,"high",30,NA,22.2819995880127,NA,22.2819995880127,0.742857129121943,5.013,1002.6,33.4255709284881,836,836,455
"DE","Germany","men",43,"35-44",NA,"high",TRUE,"29-30","flower",0.075,"5-9.9%",5,"low",NA,NA,6,NA,6,0.2,0.45,90,3,836,836,455
"DE","Germany","men",40,"35-44",NA,"high",TRUE,"10-19","flower",0.175,"15-19.9%",3,"low",6,NA,5.99900007247925,NA,5.99900007247925,0.350000004228661,1.05,210,12.2520420070012,836,836,455
"DE","Germany","men",34,"25-34",NA,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",7,"high",60,NA,70.2740020751953,NA,70.2740020751953,2.34285721204185,15.812,3162.4,105.430905150858,836,836,455
"DE","Germany",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,455
